longitude,latitude,timestamp,osm_way_id
-81.3879259,28.631156,2022-01-31 01:21:13,1038732307
-81.399205,28.6328962,2022-01-31 00:58:05,1038741377
-81.4029234,28.63638,2022-01-31 00:58:25,1038744665
-81.4052827,28.6386671,2022-01-31 00:58:38,1038744666
-81.4071364,28.6400576,2022-01-31 00:58:47,1038756762
-81.4504721,28.4726797,2022-02-13 21:33:24,1039045493
-81.38315335555556,28.63110552962963,2022-02-02 14:39:51,1039131635
-81.36127091543624,28.62755097114094,2022-02-04 14:35:48,1039486698
-81.39569238,28.631057679999998,2022-01-31 21:48:53,1039675263
-84.425319,33.9808051,2022-02-21 17:09:43,1039757193
-84.42645379999999,33.9814733,2022-02-21 17:09:35,1039757194
-84.4233107,33.9800127,2022-02-21 17:09:55,1039757195
-84.4234776,33.980078,2022-02-21 17:09:54,1039757196
-84.4256386,33.9809401,2022-02-21 17:09:41,1039757197
-84.42593149999999,33.9810863,2022-02-21 17:09:39,1039757198
-84.42656679999999,33.9815915,2022-02-21 17:09:34,1039757200
-84.42689779999999,33.9821144,2022-02-21 17:09:30,1039757201
-84.4270902,33.9827313,2022-02-21 17:09:26,1039757202
-84.4270159,33.9824218,2022-02-21 17:09:28,1039757203
-84.42675799999999,33.9818495,2022-02-21 17:09:32,1039757204
-81.36558603606558,28.633592532786885,2022-02-08 22:50:59,103981747
-104.9579256,39.76084,2022-02-20 21:17:45,1039922865
-104.9579219,39.7608423,2022-02-20 21:18:05,1039922865
-104.95791065882352,39.760852413725495,2022-02-20 21:18:25,1039922865
-104.95790930588235,39.76085119803922,2022-02-20 21:18:45,1039922865
-104.95790795294117,39.760849982352944,2022-02-20 21:19:05,1039922865
-104.9579066,39.76084876666667,2022-02-20 21:19:25,1039922865
-104.95790524705882,39.760847550980394,2022-02-20 21:19:45,1039922865
-104.9579056,39.7608655,2022-02-20 21:20:05,1039922865
-104.9579303,39.7608594,2022-02-21 03:57:21,1039922865
-104.9579215,39.7608537,2022-02-21 03:57:41,1039922865
-104.9579276,39.7608554,2022-02-21 03:58:01,1039922865
-104.957915,39.760853,2022-02-21 03:58:21,1039922865
-104.9579315,39.7608399,2022-02-21 03:58:41,1039922865
-81.36934984974093,28.6310701119171,2022-02-10 14:44:27,104015788
-81.361025775,28.627035199999998,2022-02-01 21:53:06,104048686
-81.3343697,28.6835482,2022-01-31 02:34:42,1040510046
-81.3354066,28.6808194,2022-01-31 02:35:02,1040510046
-81.3355917,28.6801983,2022-01-31 02:35:22,1040510046
-81.36178240263159,28.627592136842104,2022-02-01 14:51:18,1040613897
-81.3644917,28.573041,2022-02-16 21:44:53,104081867
-81.3645086,28.5709053,2022-02-16 21:45:13,104081867
-81.4285769,28.4875658,2022-02-20 20:11:58,104082540
-81.38586099999999,28.5292597,2022-02-19 23:14:15,1041056808
-84.5415611,34.1055503,2022-02-21 20:32:09,1041408671
-84.5417171,34.1055107,2022-02-20 21:33:36,1041408673
-84.555797,34.1116207,2022-02-21 15:13:33,1041422950
-81.33411774081634,28.624966124489795,2022-02-01 22:38:15,1041728237
-81.39469675142857,28.631033668571426,2022-02-08 22:46:50,1041817991
-81.3637607,28.57974161851852,2022-01-31 01:32:09,10418939
-81.38176905797101,28.630667917391307,2022-02-02 21:33:05,1041906744
-104.95369676666667,39.780352799999996,2022-02-21 04:28:04,1042122848
-81.3955751,28.631003566666667,2022-01-31 21:48:54,1042175113
-81.404606,28.5091686,2022-02-19 23:11:51,1042636324
-81.3862198,28.6186276,2022-02-10 18:20:07,1042646712
-81.3862047,28.6198539,2022-02-18 17:02:23,1042646712
-121.7277289,38.5487441,2022-02-21 05:24:35,1042653234
-121.7263117,38.5474272,2022-02-21 05:24:09,1042653693
-81.45607079999999,28.4746801,2022-02-13 19:25:21,1042665088
-81.3888873,28.6470286,2022-01-31 21:30:23,1042821445
-81.3889439,28.6498884,2022-01-31 21:30:12,1042821446
-81.3769655,28.56472,2022-02-13 19:12:20,1042830938
-81.37735359999999,28.5642484,2022-02-15 23:43:12,1042830938
-81.3760638,28.567572,2022-02-13 19:11:44,1042830939
-81.3761739,28.5668402,2022-02-15 23:42:37,1042830939
-81.3761607,28.5674168,2022-02-19 20:43:10,1042830939
-81.37618669999999,28.5668409,2022-02-20 19:43:01,1042830939
-81.32568188181818,28.62507624025974,2022-02-05 17:45:51,104283202
-81.3869826,28.6149858,2022-02-11 23:04:21,1042835746
-81.3869017,28.6127971,2022-02-15 23:35:40,1042835746
-81.3869928,28.6149703,2022-02-18 16:02:55,1042835746
-84.5322527,34.1034124,2022-02-20 20:16:13,1042885961
-81.39456474285714,28.630984557142856,2022-02-08 22:46:51,1043960720
-81.38700057777777,28.619919888888887,2022-02-11 23:04:00,1044007030
-81.353645488,28.55314684,2022-02-15 23:52:36,104411992
-81.37035110724638,28.63519925942029,2022-02-11 23:00:32,1044466685
-81.39545782,28.630949453333333,2022-01-31 21:48:55,1044674963
-81.36567069615384,28.63163606923077,2022-01-31 22:00:23,104521018
-81.33578123636364,28.62483099090909,2022-02-05 16:50:42,1045263199
-81.38306681111112,28.631093325925924,2022-02-02 14:39:50,1045869386
-81.36938706787565,28.63110437772021,2022-02-10 14:44:28,104602994
-81.39443273428572,28.630935445714282,2022-02-08 22:46:52,1046103448
-81.38186161980676,28.630675582608696,2022-02-02 21:33:04,1046167319
-81.3900075,28.6310187,2022-01-31 01:21:05,1046231763
-81.36139208657718,28.627563003355707,2022-02-04 14:35:49,1046331095
-121.734172,38.5485388,2022-02-21 05:25:13,1046823662
-121.733955,38.5485748,2022-02-21 05:25:10,1046823663
-81.39534054,28.63089534,2022-01-31 21:48:56,1047174813
-81.36503578888889,28.633613207936506,2022-02-03 22:59:13,104789344
-81.36565849268293,28.6312083,2022-02-07 22:16:37,104823450
-81.39430072571427,28.630886334285712,2022-02-08 22:46:53,1048246177
-81.34124825,28.624083572222222,2022-02-09 22:55:12,104850974
-81.3368792,28.6759287,2022-01-31 02:36:01,1049303230
-81.3380074,28.6723851,2022-01-31 02:36:21,1049303230
-81.3842628,28.5343618,2022-02-13 19:15:36,1049523771
-81.40158,28.5097305,2022-02-13 19:18:15,1049562553
-81.4045951,28.5097069,2022-02-13 19:18:25,1049562553
-81.3798304,28.5908325,2022-02-13 19:09:30,1049563519
-81.37968459999999,28.5907081,2022-02-15 00:11:17,1049563519
-81.3792907,28.5903659,2022-02-15 00:11:37,1049563519
-81.3789286,28.5900638,2022-02-15 00:11:57,1049563519
-81.3795445,28.590583,2022-02-15 23:37:25,1049563519
-81.3789534,28.5900793,2022-02-19 20:36:20,1049563519
-81.378502,28.5896913,2022-02-20 19:37:40,1049563519
-81.36373455,28.579678816666664,2022-01-31 01:32:10,10495807
-81.39522326,28.630841226666664,2022-01-31 21:48:57,1049674663
-81.3888723,28.6296658,2022-02-15 23:34:22,1049946374
-81.3889137,28.6567618,2022-01-31 21:29:44,1049969836
-81.3889252,28.6519422,2022-01-31 21:30:04,1049969836
-81.32952826328125,28.625149404687498,2022-02-03 23:12:41,105005230
-81.3575463236842,28.63868524736842,2022-02-05 19:44:48,105011822
-121.7509372,38.5607299,2022-02-21 05:08:42,1050203599
-81.3702243,28.6352637,2022-02-11 23:00:33,1050334217
-81.39416871714285,28.630837222857142,2022-02-08 22:46:54,1050388905
-81.38195418164251,28.630683247826088,2022-02-02 21:33:03,1050427894
-81.33972709655173,28.624069786206896,2022-02-04 23:09:35,105055385
-81.3651759,28.5970311,2022-01-31 01:28:14,105055576
-81.3651381,28.5948665,2022-01-31 01:28:34,105055576
-81.3651045,28.5968328,2022-01-31 01:41:50,105055576
-81.365169,28.594584,2022-02-14 00:00:49,105055576
-81.3650833,28.5959932,2022-02-16 22:09:04,105055576
-81.3650504,28.5950853,2022-02-19 23:25:45,105055576
-81.4434345,28.6399122,2022-01-31 01:16:30,105055585
-81.36730091764706,28.635685370588234,2022-02-03 14:41:42,105062167
-81.3616993,28.62761456213592,2022-02-09 13:43:32,105074458
-84.4669067,34.0313786,2022-02-21 19:07:16,1050996832
-104.95336624999999,39.780353,2022-02-21 04:28:05,1051494340
-81.3869005,28.6125327,2022-02-15 23:35:41,1051539513
-81.3868639,28.610863,2022-02-16 20:14:57,1051539513
-81.3871054,28.631607,2022-01-31 00:57:15,1051778177
-81.36942428601037,28.631138643523318,2022-02-10 14:44:29,105190200
-81.39510598,28.630787113333334,2022-01-31 21:48:58,1052174513
-104.860469,39.775078,2022-02-21 04:33:04,1052354245
-104.8585848,39.7749157,2022-02-21 04:33:10,1052354246
-81.39403670857142,28.63078811142857,2022-02-08 22:46:55,1052531634
-81.38298026666666,28.631081122222223,2022-02-02 14:39:49,1052607137
-81.32560769999999,28.6005455,2022-02-13 23:48:33,1052997410
-81.36151325771812,28.62757503557047,2022-02-04 14:35:50,1053175493
-81.4161931,28.5749481,2022-02-15 01:39:27,1053338549
-84.5323609,34.102387,2022-02-20 20:16:36,1053529362
-84.533739,34.1022474,2022-02-20 20:16:50,1053529363
-84.5336421,34.1022571,2022-02-20 20:16:47,1053529364
-84.5332794,34.102289,2022-02-20 20:16:43,1053529365
-84.5328593,34.102327599999995,2022-02-20 20:16:40,1053529366
-84.53424969999999,34.1022016,2022-02-20 20:17:01,1053529367
-84.53565929999999,34.1021406,2022-02-20 20:17:21,1053529367
-84.53593219999999,34.102160999999995,2022-02-20 20:17:35,1053529368
-84.5364972,34.102256,2022-02-20 20:17:40,1053529370
-84.53885179999999,34.1034235,2022-02-20 20:17:56,1053529371
-84.539296,34.1037842,2022-02-20 20:17:59,1053529373
-84.53944709999999,34.1039011,2022-02-20 20:18:00,1053529374
-84.539929,34.1042077,2022-02-20 20:18:03,1053529375
-84.54048019999999,34.1044589,2022-02-20 20:18:06,1053529377
-84.5406476,34.104518899999995,2022-02-20 20:18:07,1053529378
-84.5412204,34.1046785,2022-02-20 20:18:10,1053529379
-84.5419814,34.1048657,2022-02-20 20:18:14,1053529381
-84.5421571,34.1049164,2022-02-20 20:18:15,1053529382
-84.54232119999999,34.1049672,2022-02-20 20:18:16,1053529383
-84.5427301,34.1050348,2022-02-20 21:33:48,1053529384
